93,on,On y est.,Here we are.,_____ y est.,<b>On</b> y est.,[sound:sapi5com-69b24214-d9575915-6009e5f2-46ac2f53-8dab7a1d.mp3]
94,aller,Elle m'a dit où aller.,She told me where to go.,Elle m'a dit où _____.,Elle m'a dit où <b>aller</b>.,[sound:sapi5com-1ed36d60-6ccf727c-e2d3117a-32f0bb1a-4651765a.mp3]
94,aller,Tu peux y aller.,You may go.,Tu peux y _____.,Tu peux y <b>aller</b>.,[sound:sapi5com-0f288803-a98845a6-f7cb0018-27d2badd-0d727960.mp3]
95,avoir,Je pense avoir bien fait.,I think I've done well.,Je pense _____ bien fait.,Je pense <b>avoir</b> bien fait.,[sound:sapi5com-ce8563e5-af484b92-9e4e06ad-257584cd-bae6e041.mp3]
96,besoin,Elles ont besoin de lui.,They need him.,Elles ont _____ de lui.,Elles ont <b>besoin</b> de lui.,[sound:sapi5com-b7197f45-78223773-8f4b134e-9f218673-3fee87a6.mp3]
96,besoin,Nous en avons besoin.,We need it.,Nous en avons _____.,Nous en avons <b>besoin</b>.,[sound:sapi5com-48243c29-851c7e37-026d0cfc-3f4b7792-66141941.mp3]
96,besoin,On a besoin de toi.,We need you.,On a _____ de toi.,On a <b>besoin</b> de toi.,[sound:sapi5com-709d73a1-3df182f6-38a0d4e1-7b783de6-0b35add9.mp3]
98,beaucoup,Je pense beaucoup à elle.,I think about her a lot.,Je pense _____ à elle.,Je pense <b>beaucoup</b> à elle.,[sound:sapi5com-f758c71a-9df5ae87-b48e084c-a9d100e7-6815c060.mp3]
98,beaucoup,Je veux beaucoup plus.,I want much more.,Je veux _____ plus.,Je veux <b>beaucoup</b> plus.,[sound:sapi5com-54c26feb-448a9521-9f090cd2-4e1e6dc9-acddc649.mp3]
98,beaucoup,Nous avons beaucoup de temps.,We've got plenty of time.,Nous avons _____ de temps.,Nous avons <b>beaucoup</b> de temps.,[sound:sapi5com-0f364801-3e7316db-3cd5d33c-25ac0376-9280e08b.mp3]
99,là,Elles sont là pour moi.,They're here for me.,Elles sont _____ pour moi.,Elles sont <b>là</b> pour moi.,[sound:sapi5com-028349d7-cf8140da-3a525be3-6d0df375-231ed502.mp3]
99,là,Je ne suis pas là.,I'm not here.,Je ne suis pas _____.,Je ne suis pas <b>là</b>.,[sound:sapi5com-374bbc33-619f2b5d-3d5e82b5-63297dc2-d2ea6e9f.mp3]
99,là,Tout est là.,It's all there.,Tout est _____.,Tout est <b>là</b>.,[sound:sapi5com-c1820e53-48252101-90ac4cd2-f07f7285-b36394c4.mp3]
99,là,Vous êtes là ?,Are you there?,Vous êtes _____?,Vous êtes <b>là</b>?,[sound:sapi5com-7a9c7dcf-be6afd74-01b4b854-01a3b591-ef828e42.mp3]
104,personne,Personne ne fait ça.,Nobody does that.,_____ ne fait ça.,<b>Personne</b> ne fait ça.,[sound:sapi5com-67e6b4d0-9a7d55de-dd5af759-8fc97158-e6f2850a.mp3]
104,personne,Personne ne peut le dire.,No one can say.,_____ ne peut le dire.,<b>Personne</b> ne peut le dire.,[sound:sapi5com-53c46deb-21936a3f-f572609a-642c91bc-a0b843f2.mp3]
105,parler,Il aime parler de lui.,He likes to talk about himself.,Il aime _____ de lui.,Il aime <b>parler</b> de lui.,[sound:sapi5com-6e07f41a-f0c5dd43-a7eb78b4-1603cebc-d092414e.mp3]
105,parler,Je veux parler avec elle.,I want to talk to her.,Je veux _____ avec elle.,Je veux <b>parler</b> avec elle.,[sound:sapi5com-28f3e0df-c61ca64d-0c074183-bbb80a68-c103c8af.mp3]
105,parler,Je veux parler.,I want to speak.,Je veux _____.,Je veux <b>parler</b>.,[sound:sapi5com-6ce86779-e55777fe-471213ca-b685a94a-aa2d27cb.mp3]
106,peu,Je peux parler un peu.,I can talk for a bit.,Je peux parler un _____.,Je peux parler un <b>peu</b>.,[sound:sapi5com-cf37e68c-8a1bb89f-0e4e28dc-3d969ab9-75d22931.mp3]
107,trop,Il y en a trop.,There are too many of them.,Il y en a _____.,Il y en a <b>trop</b>.,[sound:sapi5com-3b87545e-e26c009b-01188fa1-0c0c4b19-798c3aeb.mp3]
107,trop,Je ne sais pas trop.,I do not know exactly.,Je ne sais pas _____.,Je ne sais pas <b>trop</b>.,[sound:sapi5com-3752bfa5-7ba82fbb-631fcf2c-2fb6bc6e-8c2e96e6.mp3]
107,trop,Tu en sais trop.,You know too much.,Tu en sais _____.,Tu en sais <b>trop</b>.,[sound:sapi5com-1f2e15a7-bc43aebf-a1507802-83a62226-effd6938.mp3]
108,toujours,Il est toujours avec moi.,He is always with me.,Il est _____ avec moi.,Il est <b>toujours</b> avec moi.,[sound:sapi5com-edc31359-31ebcad3-83b90a19-ddb2b960-69373b3e.mp3]
108,toujours,Je veux toujours y aller.,I still want to go.,Je veux _____ y aller.,Je veux <b>toujours</b> y aller.,[sound:sapi5com-5fb63782-940a957e-a42c2fbc-a32b9f65-3b92edea.mp3]
108,toujours,Nous sommes toujours là.,We're always here.,Nous sommes _____ là.,Nous sommes <b>toujours</b> là.,[sound:sapi5com-6eeae536-8f091dc7-ca6e5ceb-d5d0d2de-879ac7bd.mp3]
109,voir,Je veux vraiment te voir.,I really want to see you.,Je veux vraiment te _____.,Je veux vraiment te <b>voir</b>.,[sound:sapi5com-b30f3fe8-f2b38dcd-4ba5060d-b2cbdef1-ca269189.mp3]
109,voir,Personne ne peut voir.,No one can see.,Personne ne peut _____.,Personne ne peut <b>voir</b>.,[sound:sapi5com-91413c57-f7ba38a0-1264df3e-bbc50b08-7529d3fb.mp3]
110,quoi,Je ne sais quoi dire.,I don't know what to say.,Je ne sais _____ dire.,Je ne sais <b>quoi</b> dire.,[sound:sapi5com-7c2e75b6-94a4bdc8-dded59c9-5bb11b55-ab2f452c.mp3]
112,deux,Nous avons besoin des deux.,We need both.,Nous avons besoin des _____.,Nous avons besoin des <b>deux</b>.,[sound:sapi5com-674078da-35fe20d5-7bacdcdf-7ae41d9c-b9d1a00c.mp3]
112,deux,Pourquoi pas les deux ?,Why not both?,Pourquoi pas les _____?,Pourquoi pas les <b>deux</b>?,[sound:sapi5com-e8fde3c5-1ffb95c0-469bd87a-1928757c-9ec25227.mp3]
112,deux,Tu peux avoir les deux.,You can have both.,Tu peux avoir les _____.,Tu peux avoir les <b>deux</b>.,[sound:sapi5com-ddac4959-ca29200a-c7db83c0-2221c219-66f3017f.mp3]
114,quand,Je vous aime quand même.,I love you anyway.,Je vous aime _____ même.,Je vous aime <b>quand</b> même.,[sound:sapi5com-3a74c074-7f27ea15-70da52da-32e05a38-be852bf5.mp3]
115,comme,Cette personne est comme moi.,That person is like me.,Cette personne est _____ moi.,Cette personne est <b>comme</b> moi.,[sound:sapi5com-2547a14d-28b830a8-51a3caa5-073c070c-ce7b9061.mp3]
115,comme,Comme tu veux.,As you like.,_____ tu veux.,<b>Comme</b> tu veux.,[sound:sapi5com-b96262c1-da39e77a-b984ccfc-cc88b5f8-db1b4132.mp3]
116,maison,À qui est cette maison ?,Whose house is this?,À qui est cette _____?,À qui est cette <b>maison</b>?,[sound:sapi5com-99e582c1-69e13c8e-29b014eb-9286eecf-c7ec164f.mp3]
116,maison,Je suis à la maison.,I'm at home.,Je suis à la _____.,Je suis à la <b>maison</b>.,[sound:sapi5com-57343787-bf12ebd1-195efdf1-30e020ab-87b8ac93.mp3]
116,maison,Je veux voir votre maison.,I want to see your house.,Je veux voir votre _____.,Je veux voir votre <b>maison</b>.,[sound:sapi5com-c72bf7a5-10f4d929-e25101bb-b7b89f1e-268d021f.mp3]
117,rien,Ça ne me dit rien.,It doesn't ring a bell.,Ça ne me dit _____.,Ça ne me dit <b>rien</b>.,[sound:sapi5com-4ed5b376-7443572a-cf801e5c-938f1a04-54e07673.mp3]
117,rien,Personne ne m'a rien dit.,No one told me anything.,Personne ne m'a _____ dit.,Personne ne m'a <b>rien</b> dit.,[sound:sapi5com-5199545c-f6328fa9-c6ee9fa1-27c949d5-bce342d3.mp3]
118,argent,Je veux mon argent.,I want my money.,Je veux mon _____.,Je veux mon <b>argent</b>.,[sound:sapi5com-2451445c-c36206e9-62676a07-3024e004-c2255f17.mp3]
118,argent,Où est votre argent ?,Where is your money?,Où est votre _____?,Où est votre <b>argent</b>?,[sound:sapi5com-b25380dd-edcb75be-79faed39-28bfc8e5-30ad2d07.mp3]
120,encore,Je ne sais encore rien.,I don't know anything yet.,Je ne sais _____ rien.,Je ne sais <b>encore</b> rien.,[sound:sapi5com-f2e6aa0a-b2bbeeae-dbb86484-313eb15e-5c796562.mp3]
120,encore,Je vous aime encore.,I still love you.,Je vous aime _____.,Je vous aime <b>encore</b>.,[sound:sapi5com-7ba2b6f5-45a7df94-c356dd72-c86a041c-42f257b7.mp3]
120,encore,Nous sommes encore ici.,We're still here.,Nous sommes _____ ici.,Nous sommes <b>encore</b> ici.,[sound:sapi5com-469da318-ca0c56e6-87855a7d-c123c4c2-90f796aa.mp3]
123,ta,Je veux voir ta maison.,I want to see your house.,Je veux voir _____ maison.,Je veux voir <b>ta</b> maison.,[sound:sapi5com-361cc1e7-b5bfb7cf-a84001ba-c43e74c9-1c29df45.mp3]
123,ta,Ma maison est ta maison.,My home is your home.,Ma maison est _____ maison.,Ma maison est <b>ta</b> maison.,[sound:sapi5com-87e6efb1-09d350b2-8ea362ae-56cd4853-97755f70.mp3]
123,ta,Qui t'a dit tout cela ?,Who told you all that?,Qui t'a dit tout cela?,Qui t'a dit tout cela?,[sound:sapi5com-d14a7c67-32679d42-7388b1f2-770ffefa-8da091d7.mp3]
125,combien,Elle a besoin de combien ?,How much does she need?,Elle a besoin de _____?,Elle a besoin de <b>combien</b>?,[sound:sapi5com-ac2ef941-57aff867-8434b49e-32b9c21f-92534d45.mp3]
127,monde,Je veux voir le monde.,I want to see the world.,Je veux voir le _____.,Je veux voir le <b>monde</b>.,[sound:sapi5com-91c8c3d1-751ade71-b9c83652-baaad2da-b0edc280.mp3]
127,monde,Où est tout le monde ?,Where is everybody?,Où est tout le _____?,Où est tout le <b>monde</b>?,[sound:sapi5com-88591755-5f30a7b6-d66c68de-cc11d70f-e698f76c.mp3]
127,monde,Tout le monde était là.,Everyone was there.,Tout le _____ était là.,Tout le <b>monde</b> était là.,[sound:sapi5com-53a9bc21-c223d71c-f3077f9a-470d192e-f16c9ef1.mp3]
127,monde,Tout le monde fait ça.,Everybody does that.,Tout le _____ fait ça.,Tout le <b>monde</b> fait ça.,[sound:sapi5com-f81b98c3-5575def5-e45ec1aa-9f03a341-35c40cb4.mp3]
127,monde,Tout le monde le dit.,Everyone's saying it.,Tout le _____ le dit.,Tout le <b>monde</b> le dit.,[sound:sapi5com-9c484726-a89e24c3-3954af52-44dc2ae2-47ff4047.mp3]
128,va,Comment va tout le monde ?,How's everyone doing?,Comment _____ tout le monde?,Comment <b>va</b> tout le monde?,[sound:sapi5com-476fabaf-23beedd1-e15f2045-26880bf3-f2f09f92.mp3]
128,va,On va y aller.,We're going to go.,On _____ y aller.,On <b>va</b> y aller.,[sound:sapi5com-021c33dc-fb633aa3-f4d43110-f51e0d5b-e51dea79.mp3]
128,va,Personne ne va faire ça.,No one's going to do that.,Personne ne _____ faire ça.,Personne ne <b>va</b> faire ça.,[sound:sapi5com-1fef853b-7537115e-e6ec19d6-dbbc0119-70d8e58c.mp3]
128,va,Qui va là ?,Who goes there?,Qui _____ là?,Qui <b>va</b> là?,[sound:sapi5com-a27dc2f7-7725f51f-5c1107c5-a25ed0c6-f0f6ee5d.mp3]
128,va,Tout le monde va bien.,Everybody is fine.,Tout le monde _____ bien.,Tout le monde <b>va</b> bien.,[sound:sapi5com-8600d55b-e1facf4d-79a05485-44f5db0e-1a97a545.mp3]
130,voiture,Il nous faut une voiture.,We need a car.,Il nous faut une _____.,Il nous faut une <b>voiture</b>.,[sound:sapi5com-a46d49ed-d60f2942-01ff3edd-f7c06042-30d734ab.mp3]
130,voiture,Je suis cette voiture.,I am following that car.,Je suis cette _____.,Je suis cette <b>voiture</b>.,[sound:sapi5com-1941e033-2684e4cf-6eecfb97-a9117869-57642c6c.mp3]
131,bon,À quoi bon faire cela ?,What's the point in doing that?,À quoi _____ faire cela?,À quoi <b>bon</b> faire cela?,[sound:sapi5com-e8ba6465-3a15dc21-d2a36e48-0c870c20-a4c00c58.mp3]
131,bon,Je suis bon.,I am good.,Je suis _____.,Je suis <b>bon</b>.,[sound:sapi5com-6a01a7f2-a8f16199-9941fe25-8f67bbd0-4968e6a9.mp3]
131,bon,Tout était très bon.,Everything was very good.,Tout était très _____.,Tout était très <b>bon</b>.,[sound:sapi5com-65db9479-50546bdf-aab1bb6b-3881fee5-d38aba98.mp3]
131,bon,Tu es vraiment bon.,You really are good.,Tu es vraiment _____.,Tu es vraiment <b>bon</b>.,[sound:sapi5com-e90a5e70-e7db06f5-c3a3e9d6-83afb134-5567741e.mp3]
131,bon,Vous êtes bon.,You are good.,Vous êtes _____.,Vous êtes <b>bon</b>.,[sound:sapi5com-b2c8c06a-8ebf5dd1-62d0899f-9a4c2ddd-c4a37e27.mp3]
132,fois,Encore une fois.,Once again.,Encore une _____.,Encore une <b>fois</b>.,[sound:sapi5com-6731194d-9db146e4-aa79a42f-270714a4-4ea01c44.mp3]
135,aussi,Je le pense aussi.,"I think so, too.",Je le pense _____.,Je le pense <b>aussi</b>.,[sound:sapi5com-c53a03cf-e5bd5ef3-3182ec96-67b92864-dc0d389a.mp3]
135,aussi,Je vous aime aussi.,"I love you, too.",Je vous aime _____.,Je vous aime <b>aussi</b>.,[sound:sapi5com-3a335dce-b617bfda-0300ee58-9848497a-e10ed4f2.mp3]
135,aussi,Nous aussi nous sommes là.,"We're here, too.",Nous _____ nous sommes là.,Nous <b>aussi</b> nous sommes là.,[sound:sapi5com-91d307e1-0189f84a-36fb7134-c35712a0-c20cd777.mp3]
135,aussi,"Tu peux le faire, aussi.","You can do it, too.","Tu peux le faire, _____.","Tu peux le faire, <b>aussi</b>.",[sound:sapi5com-bc40a331-aa2192f0-ca6f274e-09d84600-facd5feb.mp3]
135,aussi,Tu y étais aussi.,"You were there, too.",Tu y étais _____.,Tu y étais <b>aussi</b>.,[sound:sapi5com-5aeccf07-38eabe46-bd8e7bb3-6557cfc6-49ce0d65.mp3]
136,vu,Elle ne l'a jamais vu.,She has never seen him.,Elle ne l'a jamais _____.,Elle ne l'a jamais <b>vu</b>.,[sound:sapi5com-7d2fc513-f3a345ce-efb57755-4373fc9a-5ef74ba2.mp3]
136,vu,Je vous y ai vu.,I saw you there.,Je vous y ai _____.,Je vous y ai <b>vu</b>.,[sound:sapi5com-4152bff1-a36829af-32420714-c70d3ef7-ef57e878.mp3]
136,vu,Nous avons vu quelque chose.,We saw something.,Nous avons _____ quelque chose.,Nous avons <b>vu</b> quelque chose.,[sound:sapi5com-b62909bb-78885c9e-3d1eb339-fafe8dc9-25fd409e.mp3]
136,vu,Tout le monde l'a vu.,Everyone saw it.,Tout le monde l'a _____.,Tout le monde l'a <b>vu</b>.,[sound:sapi5com-cfc4444b-5c8e41ce-1b336310-5f2d1581-beed5a0d.mp3]
138,ceci,Ceci est pour toi.,This is for you.,_____ est pour toi.,<b>Ceci</b> est pour toi.,[sound:sapi5com-e130065f-a333f7cf-8a83651e-9c802a3e-fbb07600.mp3]
138,ceci,Ceci et rien de plus.,This and no more.,_____ et rien de plus.,<b>Ceci</b> et rien de plus.,[sound:sapi5com-c48010d3-131c1cec-e35398c4-ceff38ee-ec9f54a8.mp3]
138,ceci,Je veux voir ceci.,I want to see this.,Je veux voir _____.,Je veux voir <b>ceci</b>.,[sound:sapi5com-e4f3aec9-99da7b3d-139c80cb-a4b011bb-e213456b.mp3]
138,ceci,Tu peux faire ceci.,You can do this.,Tu peux faire _____.,Tu peux faire <b>ceci</b>.,[sound:sapi5com-aedccde2-922451ba-ada39a4c-077a80df-fd6a6ec1.mp3]
138,ceci,Vous avez fait ceci.,You did this.,Vous avez fait _____.,Vous avez fait <b>ceci</b>.,[sound:sapi5com-f6450ca8-68120718-326dac7a-d83a041c-69d839f6.mp3]
140,hier,Elle était là hier.,It was there yesterday.,Elle était là _____.,Elle était là <b>hier</b>.,[sound:sapi5com-31f4f9bf-a7a3fe9f-7af3167e-f46397a2-0894d8d6.mp3]
140,hier,Je vous ai vu hier.,I saw you yesterday.,Je vous ai vu _____.,Je vous ai vu <b>hier</b>.,[sound:sapi5com-3a8fb2f0-737c9e20-bec3d305-f06fda2b-8b03147f.mp3]
140,hier,Nous avons fait ça hier.,We did that yesterday.,Nous avons fait ça _____.,Nous avons fait ça <b>hier</b>.,[sound:sapi5com-26d133a8-8c3418d5-6d25bf4b-3a2d4b02-a2212365.mp3]
141,travail,Comment va le travail ?,How's work?,Comment va le _____?,Comment va le <b>travail</b>?,[sound:sapi5com-6a8c803f-f3f1d653-f93e6c3d-801970cd-3a702929.mp3]
141,travail,Il est encore au travail.,He's still at work.,Il est encore au _____.,Il est encore au <b>travail</b>.,[sound:sapi5com-27d52454-5ee1d000-5a304a7f-87bc7386-c19a8322.mp3]
141,travail,Je dois aller au travail.,I have to go to work.,Je dois aller au _____.,Je dois aller au <b>travail</b>.,[sound:sapi5com-b702dc67-4f1a2466-f53586c5-48119c8a-5210326f.mp3]
141,travail,Mon travail est fait.,My work is done.,Mon _____ est fait.,Mon <b>travail</b> est fait.,[sound:sapi5com-d1808c2c-232fd550-829a7ce7-9d1e2e68-356f236a.mp3]
141,travail,Tu as un bon travail.,You have a good job.,Tu as un bon _____.,Tu as un bon <b>travail</b>.,[sound:sapi5com-c0d44517-2b1ff82f-71967c4e-e729f570-63c5f7ad.mp3]
142,père,Comment va ton père ?,How's your father?,Comment va ton _____?,Comment va ton <b>père</b>?,[sound:sapi5com-79ed5cd7-31219006-170a203f-3ae63bdb-a4dbe41a.mp3]
142,père,Mon père va bien.,My father is in good health.,Mon _____ va bien.,Mon <b>père</b> va bien.,[sound:sapi5com-1488ade7-27d45720-7b52232f-639d78ac-a062329a.mp3]
142,père,Où était votre père ?,Where was your father?,Où était votre _____?,Où était votre <b>père</b>?,[sound:sapi5com-1089d0ba-6a38cd31-f380bcce-06e34625-3a94ad91.mp3]
142,père,Tu es mon père.,You are my father.,Tu es mon _____.,Tu es mon <b>père</b>.,[sound:sapi5com-05f79ea0-d3740f9d-e33f5cdf-906e42d3-a7de7c82.mp3]
147,maintenant,Je vais maintenant y aller.,I'm going to go now.,Je vais _____ y aller.,Je vais <b>maintenant</b> y aller.,[sound:sapi5com-32a621fc-4000e5c3-fead6bcd-9a2cb0a2-7342ace8.mp3]
147,maintenant,"Si pas maintenant, quand ?","If not now, when?","Si pas _____, quand?","Si pas <b>maintenant</b>, quand?",[sound:sapi5com-af5fcd28-72045949-22e56cac-d33adb80-11ef925b.mp3]
147,maintenant,Tout va bien maintenant.,Everything's OK now.,Tout va bien _____.,Tout va bien <b>maintenant</b>.,[sound:sapi5com-eaeb9762-9a3817a0-9dc9dea7-73db1b73-98ec7a4f.mp3]
147,maintenant,Tu peux faire cela maintenant.,You can do that right now.,Tu peux faire cela _____.,Tu peux faire cela <b>maintenant</b>.,[sound:sapi5com-3fac00c5-5cc1e274-b1d087a4-f4abddae-42cf5c78.mp3]
147,maintenant,"Va à la maison, maintenant.",Go home now.,"Va à la maison, _____.","Va à la maison, <b>maintenant</b>.",[sound:sapi5com-8a89e8cb-804a2159-a6695170-51f1f692-b6fee9cd.mp3]
149,juste,Ça va être juste.,It's going to be close.,Ça va être _____.,Ça va être <b>juste</b>.,[sound:sapi5com-9d2d99bd-185343c6-76c27797-6a7ac318-9a0916be.mp3]
149,juste,Elles sont juste pour toi.,They're just for you.,Elles sont _____ pour toi.,Elles sont <b>juste</b> pour toi.,[sound:sapi5com-d1e248bd-66dc61d9-06880c20-70442f58-5101fa91.mp3]
149,juste,Je suis juste ici.,I'm right here.,Je suis _____ ici.,Je suis <b>juste</b> ici.,[sound:sapi5com-f5e69e88-ae88a810-e2b43ca3-30abb985-078bf327.mp3]
149,juste,Ma voiture est juste là.,My car is right there.,Ma voiture est _____ là.,Ma voiture est <b>juste</b> là.,[sound:sapi5com-66128b9c-f81dab54-48f94e7b-2d6df4b8-0482e6d2.mp3]
149,juste,Tu es juste.,You're fair.,Tu es _____.,Tu es <b>juste</b>.,[sound:sapi5com-6392a18e-f7a759bc-19cfb03a-94da8dd8-debe8bfc.mp3]
150,après,Il en a après toi.,He has a grudge against you.,Il en a _____ toi.,Il en a <b>après</b> toi.,[sound:sapi5com-e0de83d6-54fe99bf-cc714ecd-cb80c3c6-0bf51c7a.mp3]
150,après,Je suis après lui.,I am after him.,Je suis _____ lui.,Je suis <b>après</b> lui.,[sound:sapi5com-5262de4e-3ed594b4-e96aa5fa-cf5f0ae7-a540ff70.mp3]
150,après,Tu avais bon après tout.,You were right after all.,Tu avais bon _____ tout.,Tu avais bon <b>après</b> tout.,[sound:sapi5com-a94bf46f-fadd19fd-10e93b73-527a99a5-8a972b8a.mp3]
152,eu,Il m'a eu.,He tricked me.,Il m'a _____.,Il m'a <b>eu</b>.,[sound:sapi5com-8c56e570-bdd82abb-3e5ffaa4-9f00dc55-28a3731b.mp3]
152,eu,Je vous ai eu.,I've got you.,Je vous ai _____.,Je vous ai <b>eu</b>.,[sound:sapi5com-5dc12fe7-c9ac372f-19e13e2a-2ed70809-e4913dc6.mp3]
153,aider,Je veux aider.,I want to help.,Je veux _____.,Je veux <b>aider</b>.,[sound:sapi5com-df14d8f2-c5464e9a-6e1cc0e5-42a815d4-f6c2d420.mp3]
153,aider,Nous sommes là pour aider.,We're here to help.,Nous sommes là pour _____.,Nous sommes là pour <b>aider</b>.,[sound:sapi5com-1e4c3c78-41be72ae-fa80d3e7-bc61e874-bbf46ff8.mp3]
153,aider,Personne ne peut aider.,No one can help.,Personne ne peut _____.,Personne ne peut <b>aider</b>.,[sound:sapi5com-4108e17a-069536fd-f0d3493e-336bc1da-1bf0466a.mp3]
153,aider,Tu peux aider.,You can help.,Tu peux _____.,Tu peux <b>aider</b>.,[sound:sapi5com-a2f572fc-8614d645-7942fd7c-51320be8-c6f0777b.mp3]
153,aider,Vous pouvez tous aider.,You can all help.,Vous pouvez tous _____.,Vous pouvez tous <b>aider</b>.,[sound:sapi5com-e85bc251-8c9ece70-f90dd5de-54bb1882-2ff27e06.mp3]
155,toutes,Elles sont toutes là.,They're all here.,Elles sont _____ là.,Elles sont <b>toutes</b> là.,[sound:sapi5com-85f07675-1c9fbb61-fc98db4b-eabff607-36742929.mp3]
155,toutes,Je les aime toutes.,I like all of them.,Je les aime _____.,Je les aime <b>toutes</b>.,[sound:sapi5com-41c14ce8-4e25d839-a0915bc4-acdaa25d-dc355b47.mp3]
155,toutes,Nous avons toutes fait cela.,We've all done that.,Nous avons _____ fait cela.,Nous avons <b>toutes</b> fait cela.,[sound:sapi5com-4f90b67b-817afd23-40cadba6-47fb3f38-300d9fa4.mp3]
155,toutes,Vous pouvez toutes aider.,You can all help.,Vous pouvez _____ aider.,Vous pouvez <b>toutes</b> aider.,[sound:sapi5com-2f704a17-23b9b193-b0deec72-54fcfb0d-a7ce3442.mp3]
156,chez,Fais comme chez toi.,Please make yourself at home.,Fais comme _____ toi.,Fais comme <b>chez</b> toi.,[sound:sapi5com-c4e795c1-61f038e6-ab6729ec-8e924a4b-9b34ab68.mp3]
156,chez,Je dois aller chez moi.,I need to go home.,Je dois aller _____ moi.,Je dois aller <b>chez</b> moi.,[sound:sapi5com-340cb127-b2682e1c-a4b24b97-7fe55240-4e5808fb.mp3]
156,chez,Je suis chez moi.,I'm home.,Je suis _____ moi.,Je suis <b>chez</b> moi.,[sound:sapi5com-d0145724-b32393bd-c63b60e3-6b1666fd-298e01d7.mp3]
156,chez,Nous sommes chez nous.,We're home.,Nous sommes _____ nous.,Nous sommes <b>chez</b> nous.,[sound:sapi5com-9c8d7bdb-abfb05b6-ca495eb6-149dafee-f929845c.mp3]
156,chez,"Va chez nous, maintenant.",Go home now.,"Va _____ nous, maintenant.","Va <b>chez</b> nous, maintenant.",[sound:sapi5com-c46b9966-d66233cb-4a91c07e-ebe572b9-918791a4.mp3]
159,déjà,Ça a déjà été fait.,It's already been done.,Ça a _____ été fait.,Ça a <b>déjà</b> été fait.,[sound:sapi5com-1a2f7ebb-4311fc30-0a7722b2-8e1c7415-865522d1.mp3]
159,déjà,Je sais déjà.,I already know.,Je sais _____.,Je sais <b>déjà</b>.,[sound:sapi5com-2923854c-b828f685-eee8b5e5-95e95aed-0d40953f.mp3]
160,livre,Ce livre est très bon.,This book is very good.,Ce _____ est très bon.,Ce <b>livre</b> est très bon.,[sound:sapi5com-5033bb15-5147c579-ccd1fea3-75ca3ced-bfb370bd.mp3]
160,livre,Je veux un livre.,I want a book.,Je veux un _____.,Je veux un <b>livre</b>.,[sound:sapi5com-84c177b2-9c93e86c-d2345deb-8174d533-5b5a87eb.mp3]
162,français,Je sais le français.,I know French.,Je sais le _____.,Je sais le <b>français</b>.,[sound:sapi5com-0560e5ae-acdfe95b-25897a5a-dd0bdcd2-b2cc6136.mp3]
162,français,On peut parler français ?,Can we speak French?,On peut parler _____?,On peut parler <b>français</b>?,[sound:sapi5com-3393129d-2a0e3818-fcc2e25c-2bfba5b3-5154aba4.mp3]
162,français,Ton français est bon.,Your French is good.,Ton _____ est bon.,Ton <b>français</b> est bon.,[sound:sapi5com-6817f185-2ef8ae38-8ca763e6-d10d8a19-8c439987.mp3]
165,porte,Je me porte bien.,I'm okay.,Je me _____ bien.,Je me <b>porte</b> bien.,[sound:sapi5com-4881f214-1192ada0-bfbde80e-a298d8ef-f0abe4f9.mp3]
165,porte,Porte ça pour moi.,Carry this for me.,_____ ça pour moi.,<b>Porte</b> ça pour moi.,[sound:sapi5com-867a4ca6-f879fac0-c85a0087-f85650ad-cd4286d0.mp3]
165,porte,Porte ce que tu veux.,Wear whatever you want.,_____ ce que tu veux.,<b>Porte</b> ce que tu veux.,[sound:sapi5com-06483bcb-ea5d66b7-2bfa2718-87c59d46-c49d383d.mp3]
166,assez,Elles en ont eu assez.,They've had enough.,Elles en ont eu _____.,Elles en ont eu <b>assez</b>.,[sound:sapi5com-683e49aa-340eff22-5ff20c69-b0dbc9d7-2f5ba00a.mp3]
166,assez,Il y en avait assez.,There were enough.,Il y en avait _____.,Il y en avait <b>assez</b>.,[sound:sapi5com-43e32f67-e5f7fd3e-7a43e484-b51fa8b4-6df11737.mp3]
166,assez,Nous avons assez de temps.,We have enough time.,Nous avons _____ de temps.,Nous avons <b>assez</b> de temps.,[sound:sapi5com-626a842c-de692ace-5288ac69-3f69650e-48e05a93.mp3]
166,assez,Tu en sais assez.,You know enough.,Tu en sais _____.,Tu en sais <b>assez</b>.,[sound:sapi5com-47e30d40-4d9c4637-90c7f071-a0e84d6d-262ba494.mp3]
167,mieux,Fais juste de ton mieux.,Just do your best.,Fais juste de ton _____.,Fais juste de ton <b>mieux</b>.,[sound:sapi5com-276c10d0-f78e75f7-e22add83-e6e960a2-2e5d699f.mp3]
167,mieux,Il nous faut mieux faire.,We have to do better.,Il nous faut _____ faire.,Il nous faut <b>mieux</b> faire.,[sound:sapi5com-94167649-c2a9357e-cd6a93bd-b5bce9ba-79c92838.mp3]
167,mieux,Il va mieux.,He is getting better.,Il va _____.,Il va <b>mieux</b>.,[sound:sapi5com-e89a6de8-7821193d-ad45833c-37636ed6-8f991dca.mp3]
167,mieux,Je fais de mon mieux.,I'm trying my best.,Je fais de mon _____.,Je fais de mon <b>mieux</b>.,[sound:sapi5com-5fff6757-60e5188c-bbb2f67c-21631917-68d7a163.mp3]
167,mieux,Je vais mieux.,I am better.,Je vais _____.,Je vais <b>mieux</b>.,[sound:sapi5com-ba7f9e59-1305ef41-e05de198-ed27a450-4a28092c.mp3]
